processo_id,numero_processo,cliente_id,tipo,fase,status,advogado_responsavel,data_abertura,prazo_proximo,valor_causa,vara,observacoes
2223,8717678-27.2025.5.11.4526,1500,TRABALHISTA,arquivado,encerrado,Dr. Barros,2021-01-27,19 de outubro de 2025,242226.00,15ª Vara Criminal de Recife,urgente
2224,7222167-30.2022.8.44.7452,1460,TRABALHISTA,inicial,suspenso,Dra. Fontes,03/04/21,21 de setembro de 2026,,5ª Vara Cível de Recife,urgente
2225,5432782-56.2021.2.97.6240,762,Civil,recurso,Encerrado,dr. melo,15/03/26,30/10/25,,4ª Vara Trabalhista de Recife,
2226,3576390-15.2021.2.82.8209,1179,Civil,recurso,ATIVO,Dra Fontes,2026-03-14,17 de dezembro de 2025,,17ª Vara Cível de Recife,
2227,5284129-51.2020.3.32.5205,172,Trabalhista,sentença,em recurso,Dr. Melo,17 de julho de 2022,8 de maio de 2026,211722,7ª Vara Criminal de Recife,urgente
2228,9822459-92.2024.8.17.6403,1072,Trabalhista,audiência,ativo,Dr. Barros,31/07/24,27/05/2026,,8ª Vara Trabalhista de Recife,
2229,6105303-92.2021.4.39.3868,886,Trabalhista,audiência,closed,Dra Fontes,09/04/21,13/05/26,424780,2ª Vara Trabalhista de Recife,
2230,1676369-34.2022.3.47.6087,242,cível,arquivado,active,Dra. Cavalcante,2022-01-17,2 de março de 2026,,7ª Vara Cível de Recife,em negociação
2231,5124342-11.2025.5.50.6107,777,TRABALHISTA,instrução,em recurso,Dra. Fontes,2026-05-01,2026-06-14,225417.00,2ª Vara Cível de Recife,urgente
2232,3667022-35.2020.9.76.3115,1140,trabalhista,acordo extrajudicial,ativo,Dr. Barros,08/05/2021,09/03/2026,384774.00,6ª Vara Criminal de Recife,em negociação
2233,4961530-22.2021.4.22.6290,433,Trabalhista,execução,acordo,DRA. CAVALCANTE,17/11/2020,27/01/26,61367,1ª Vara Trabalhista de Recife,cliente não responde
2234,5661974-14.2020.6.39.3137,1389,Civil,audiência,Encerrado,Dr. Barros,31/03/22,,,20ª Vara Cível de Recife,
2235,4326518-76.2023.4.36.8530,259,civil,audiência,active,Dr. Barros,13/05/2025,10/11/2025,76055.00,7ª Vara Trabalhista de Recife,
2236,3679963-72.2020.9.29.7859,1470,Trabalhista,sentença,Encerrado,Dra Fontes,04/10/2020,29/01/25,,18ª Vara Cível de Recife,em negociação
2237,9885734-21.2023.9.74.3450,1251,trabalhista,instrução,Encerrado,Dra. Cavalcante,11 de novembro de 2024,2025-05-31,R$ 370.150,12ª Vara Criminal de Recife,aguardando documentos
2238,7941836-76.2025.4.34.6543,5,TRABALHISTA,audiência,closed,Dr. Barros,2026-02-13,2025-04-15,R$ 373.312,2ª Vara Criminal de Recife,urgente
2239,6003915-30.2025.6.37.7681,1403,trabalhista,recurso,ativo,Dra. Cavalcante,26/03/20,08/01/2026,R$ 204.728,16ª Vara Criminal de Recife,
2240,8843990-84.2020.6.68.3017,1085,Trabalhista,arquivado,encerrado,dr. melo,26/01/20,2026-07-26,,7ª Vara Trabalhista de Recife,
2241,2575202-50.2023.1.54.9627,232,Civil,arquivado,ativo,Dr. Barros,28/04/24,7 de setembro de 2026,R$ 94.258,1ª Vara Cível de Recife,cliente não responde
2242,8827641-36.2022.5.59.8715,990,civil,recurso,Encerrado,Dr. Melo,2021-07-05,06/02/26,,13ª Vara Criminal de Recife,urgente
2243,7245951-43.2021.4.11.7623,70,Trabalhista,instrução,Ativo,Dra. Cavalcante,08/07/22,2026-07-03,14715,17ª Vara Cível de Recife,urgente
2244,6445422-21.2020.5.39.8096,963,cível,recurso,suspended,Dra. Cavalcante,2020-02-10,03/02/2025,37200,16ª Vara Cível de Recife,
2245,1272937-41.2023.5.75.9958,1127,TRABALHISTA,arquivado,ativo,DRA. CAVALCANTE,05/07/2025,10/07/25,489370,8ª Vara Criminal de Recife,
2246,6528202-89.2025.3.17.9496,112,Trabalhista,sentença,closed,DRA. CAVALCANTE,15/10/2021,2026-08-23,420002,13ª Vara Trabalhista de Recife,
2247,7948577-74.2025.1.60.7583,1175,Trabalhista,sentença,suspended,Dr. Barros,03/08/2020,18 de maio de 2026,,18ª Vara Cível de Recife,cliente não responde
2248,1628717-84.2025.8.67.8313,345,Civil,execução,ATIVO,Dra. Cavalcante,17/06/2022,18/03/2025,,12ª Vara Cível de Recife,aguardando documentos
2249,7136189-41.2024.2.60.1768,114,cível,instrução,active,Dr. Barros,24 de janeiro de 2025,3 de janeiro de 2025,122419,7ª Vara Cível de Recife,
2250,5614769-67.2022.9.87.1001,122,TRABALHISTA,recurso,ATIVO,Dr. Melo,30 de outubro de 2024,2026-01-19,R$ 263.209,19ª Vara Cível de Recife,aguardando documentos
2251,3679963-72.2020.9.29.7859,1434,Trabalhista,instrução,acordo,Dr. Barros,11 de outubro de 2020,27/05/2025,R$ 256.722,3ª Vara Trabalhista de Recife,urgente
2252,9798556-59.2021.3.62.3110,792,trabalhista,inicial,encerrado,Dra Fontes,10/09/2021,27/10/2025,91836.00,18ª Vara Cível de Recife,
2253,9804642-71.2024.4.76.5486,423,civil,execução,suspended,Dra. Cavalcante,16/07/22,2026-08-15,441141.00,8ª Vara Cível de Recife,cliente não responde
2254,8572382-61.2025.1.41.7172,1448,trabalhista,acordo extrajudicial,suspended,Dr. Melo,2022-08-05,,,17ª Vara Trabalhista de Recife,urgente
2255,6339266-27.2025.5.15.6766,431,Civil,recurso,active,Dr. Barros,9 de setembro de 2025,13/02/2026,,20ª Vara Trabalhista de Recife,
2256,5545511-73.2023.1.66.9757,1471,TRABALHISTA,acordo extrajudicial,ativo,Dr. Melo,2025-12-10,02/06/25,407843.00,17ª Vara Trabalhista de Recife,em negociação
2257,5451988-41.2020.2.82.4041,140,civil,execução,appeal,Dra Fontes,22/10/22,22/10/26,310354,9ª Vara Cível de Recife,cliente não responde
2258,2231929-89.2024.6.41.5461,421,Civil,sentença,acordo,Dr. Melo,07/03/2024,31/10/26,R$ 38.326,15ª Vara Cível de Recife,
2259,2824928-33.2020.1.90.6467,1361,Civil,recurso,ativo,DRA. CAVALCANTE,24 de novembro de 2020,9 de outubro de 2026,436980.00,5ª Vara Trabalhista de Recife,
2260,3541821-31.2021.8.96.1927,1016,Civil,instrução,encerrado,Dra. Fontes,16/01/2025,2026-07-04,72832.00,1ª Vara Criminal de Recife,
2261,6075721-43.2020.9.85.8738,310,cível,execução,closed,Dra Fontes,13/03/2023,26/07/2025,427837,13ª Vara Trabalhista de Recife,aguardando documentos
2262,2129757-49.2025.4.14.5657,1461,TRABALHISTA,execução,ativo,Dr. Melo,13/02/2023,6 de setembro de 2026,R$ 462.374,13ª Vara Criminal de Recife,urgente
2263,1311508-84.2020.3.38.8512,1264,civil,execução,ativo,Dra Fontes,21 de outubro de 2025,2025-10-28,,4ª Vara Criminal de Recife,
2264,1098476-20.2021.1.47.3336,784,TRABALHISTA,inicial,settlement,Dra. Fontes,06/12/25,17/07/25,R$ 298.577,7ª Vara Trabalhista de Recife,cliente não responde
2265,9168044-67.2022.1.26.3054,1482,civil,recurso,ATIVO,Dra. Fontes,16/07/22,,318317,7ª Vara Cível de Recife,
2266,3510061-32.2020.9.13.4424,565,cível,audiência,ativo,Dra. Fontes,29 de dezembro de 2023,24 de setembro de 2026,,16ª Vara Cível de Recife,em negociação
2267,9898363-27.2020.4.89.2966,631,cível,instrução,appeal,Dra Fontes,18 de agosto de 2025,27/11/26,,11ª Vara Trabalhista de Recife,
2268,5991409-16.2021.8.44.1303,737,cível,execução,em recurso,Dr. Barros,16/03/20,30 de setembro de 2025,162173,10ª Vara Cível de Recife,urgente
2269,8368372-34.2020.6.43.9691,1061,trabalhista,recurso,settlement,DRA. CAVALCANTE,2021-10-23,2026-02-11,,4ª Vara Criminal de Recife,
2270,8936104-83.2022.1.39.7934,1114,Trabalhista,sentença,em recurso,Dr. Melo,2020-05-26,29 de dezembro de 2025,R$ 239.581,18ª Vara Trabalhista de Recife,cliente não responde
2271,6528202-89.2025.3.17.9496,836,civil,instrução,active,Dr. Barros,18/03/2021,7 de setembro de 2025,221587,12ª Vara Criminal de Recife,
2272,1974389-81.2024.5.57.9354,636,Civil,acordo extrajudicial,active,Dra Fontes,15/09/22,30/08/2025,,3ª Vara Trabalhista de Recife,
2273,3510061-32.2020.9.13.4424,338,Civil,recurso,Ativo,Dr. Barros,2022-07-31,11/11/2026,121951,3ª Vara Trabalhista de Recife,cliente não responde
2274,9489806-94.2021.2.55.9162,1347,civil,sentença,suspenso,Dra. Cavalcante,29 de dezembro de 2025,11/09/2025,R$ 43.900,3ª Vara Criminal de Recife,
2275,5826200-20.2025.1.91.8748,1313,Civil,arquivado,encerrado,Dra Fontes,29 de julho de 2020,2026-01-22,23457,19ª Vara Criminal de Recife,cliente não responde
2276,9835331-11.2022.6.15.8602,828,Trabalhista,recurso,Ativo,dr. melo,5 de dezembro de 2022,30/01/26,174974,7ª Vara Trabalhista de Recife,
2277,6686912-30.2025.4.68.7078,450,civil,inicial,ativo,Dra. Fontes,20/01/23,26 de janeiro de 2026,R$ 128.505,8ª Vara Criminal de Recife,cliente não responde
2278,4084503-92.2025.8.90.5515,248,Trabalhista,execução,suspenso,Dra. Cavalcante,18/02/2020,22/04/2025,,18ª Vara Trabalhista de Recife,cliente não responde
2279,5788467-41.2023.8.93.8134,599,Civil,audiência,closed,Dr. Barros,2024-08-31,2026-10-29,336180,16ª Vara Cível de Recife,em negociação
2280,5214684-96.2020.6.84.9986,1442,civil,recurso,ATIVO,dr. melo,2024-03-10,25/11/25,R$ 393.224,18ª Vara Criminal de Recife,
2281,1757615-27.2025.7.10.3762,829,civil,acordo extrajudicial,Encerrado,Dr. Melo,10 de junho de 2023,15/08/2026,R$ 486.210,4ª Vara Criminal de Recife,
2282,5732779-86.2025.4.28.7831,1137,Civil,execução,closed,Dra. Cavalcante,30/01/21,15/01/26,,14ª Vara Cível de Recife,aguardando documentos
2283,8843195-99.2024.6.39.2836,792,Civil,audiência,ATIVO,dr. melo,2024-03-27,3 de agosto de 2026,194035.00,8ª Vara Trabalhista de Recife,
2284,4084503-92.2025.8.90.5515,168,trabalhista,inicial,Ativo,Dr. Barros,18/04/23,,R$ 258.087,6ª Vara Cível de Recife,
2285,1101935-78.2023.5.88.5299,224,trabalhista,inicial,ativo,Dr. Barros,16 de maio de 2023,2025-06-28,49370,15ª Vara Criminal de Recife,aguardando documentos
2286,6368709-92.2024.7.99.9426,433,civil,acordo extrajudicial,settlement,Dra. Fontes,2 de setembro de 2021,21 de dezembro de 2026,R$ 57.196,3ª Vara Criminal de Recife,urgente
2287,3576390-15.2021.2.82.8209,521,cível,recurso,encerrado,DRA. CAVALCANTE,28/01/24,16/06/25,428978,20ª Vara Criminal de Recife,
2288,8886588-26.2020.9.65.6361,645,civil,recurso,acordo,dr. melo,20/09/2024,2025-10-23,R$ 471.563,18ª Vara Criminal de Recife,
2289,6414076-16.2021.7.78.8273,829,TRABALHISTA,instrução,active,dr. melo,2023-05-07,07/06/25,,8ª Vara Trabalhista de Recife,
2290,2267110-24.2021.5.78.6025,995,civil,audiência,active,DRA. CAVALCANTE,09/03/20,2 de janeiro de 2025,156144,12ª Vara Cível de Recife,cliente não responde
2291,3675188-38.2025.9.53.3305,1447,cível,audiência,suspended,Dr. Barros,5 de setembro de 2022,18 de setembro de 2025,37262,18ª Vara Cível de Recife,
2292,9898363-27.2020.4.89.2966,728,cível,execução,closed,Dra. Fontes,15/06/2023,6 de julho de 2025,142279.00,9ª Vara Cível de Recife,aguardando documentos
2293,7599278-46.2021.4.96.3535,43,Trabalhista,arquivado,appeal,Dra. Fontes,29/09/22,19/08/25,464442.00,12ª Vara Trabalhista de Recife,em negociação
2294,3260101-88.2022.8.37.9169,1065,Trabalhista,arquivado,active,dr. melo,17 de abril de 2020,12/07/25,,14ª Vara Cível de Recife,
2295,9168044-67.2022.1.26.3054,255,TRABALHISTA,audiência,ativo,Dr. Melo,16 de agosto de 2023,14/07/2025,R$ 339.302,6ª Vara Cível de Recife,
2296,3464073-25.2022.8.73.5075,1230,civil,instrução,em recurso,Dr. Barros,10/07/2020,01/05/2025,261427.00,15ª Vara Criminal de Recife,urgente
2297,2909764-51.2025.7.78.2223,1232,cível,acordo extrajudicial,closed,Dr. Barros,2020-02-14,3 de março de 2026,270843,7ª Vara Cível de Recife,urgente
2298,3675188-38.2025.9.53.3305,67,trabalhista,sentença,em recurso,Dra. Cavalcante,01/07/25,28/10/2025,33555,7ª Vara Criminal de Recife,
2299,2191287-57.2021.1.18.8228,772,TRABALHISTA,execução,acordo,Dra. Fontes,13/10/2022,8 de agosto de 2025,197686.00,11ª Vara Cível de Recife,cliente não responde
2300,2753004-76.2021.8.83.9874,1068,cível,sentença,settlement,Dr. Barros,13/03/2020,,122775.00,20ª Vara Cível de Recife,urgente
2301,5788467-41.2023.8.93.8134,1098,civil,acordo extrajudicial,Encerrado,Dra. Cavalcante,27 de julho de 2022,28/11/25,30857.00,13ª Vara Cível de Recife,
2302,7979033-26.2021.6.18.1084,791,trabalhista,execução,ativo,dr. melo,17/07/2022,04/05/2026,335000.00,1ª Vara Criminal de Recife,
2303,9898363-27.2020.4.89.2966,1294,Trabalhista,execução,suspended,Dr. Barros,26/02/21,26 de novembro de 2025,,5ª Vara Trabalhista de Recife,
2304,5947618-28.2023.6.53.6118,694,civil,acordo extrajudicial,em recurso,Dra Fontes,14/10/20,,,13ª Vara Cível de Recife,
2305,2997279-67.2024.9.84.1441,406,trabalhista,instrução,acordo,dr. melo,2020-09-04,,399753.00,9ª Vara Cível de Recife,
2306,8530609-10.2021.5.41.7151,272,TRABALHISTA,inicial,ativo,Dr. Barros,12/05/24,17/05/25,,10ª Vara Cível de Recife,
2307,7722274-26.2024.9.14.7062,1499,cível,sentença,settlement,dr. melo,17/01/21,29 de junho de 2025,477007.00,2ª Vara Criminal de Recife,cliente não responde
2308,5289264-48.2020.4.41.6347,969,trabalhista,acordo extrajudicial,encerrado,Dr. Barros,2021-03-29,8 de outubro de 2026,159453.00,13ª Vara Cível de Recife,cliente não responde
2309,1614850-25.2020.8.85.3161,1409,TRABALHISTA,instrução,suspenso,dr. melo,2023-06-09,19/12/2025,R$ 462.957,2ª Vara Criminal de Recife,aguardando documentos
2310,5638123-23.2024.7.30.5009,96,cível,execução,appeal,Dr. Barros,2021-11-27,14/07/26,,9ª Vara Trabalhista de Recife,
2311,8735892-74.2025.8.18.9411,430,TRABALHISTA,acordo extrajudicial,settlement,dr. melo,2022-11-20,13/12/2025,41877,6ª Vara Criminal de Recife,
2312,3754895-37.2021.6.18.8502,1088,Civil,instrução,encerrado,DRA. CAVALCANTE,2021-11-02,29 de julho de 2026,R$ 349.548,5ª Vara Cível de Recife,
2313,9636371-69.2025.8.67.4068,147,Trabalhista,sentença,appeal,DRA. CAVALCANTE,8 de dezembro de 2021,28/09/25,,18ª Vara Criminal de Recife,
2314,8655267-17.2025.3.63.4188,178,trabalhista,acordo extrajudicial,em recurso,dr. melo,2020-08-08,12/07/2025,R$ 46.282,15ª Vara Trabalhista de Recife,urgente
2315,3588109-63.2023.1.26.4223,1452,Trabalhista,audiência,Ativo,dr. melo,16/05/21,2026-03-29,,9ª Vara Criminal de Recife,urgente
2316,9408522-77.2021.3.36.8376,756,cível,audiência,ativo,Dra. Cavalcante,26/04/2026,,190155,15ª Vara Cível de Recife,em negociação
2317,6414076-16.2021.7.78.8273,793,trabalhista,recurso,acordo,Dra. Cavalcante,2024-11-13,,,6ª Vara Criminal de Recife,
2318,3542799-64.2025.6.13.7299,1416,Civil,instrução,settlement,Dra. Fontes,30/04/2026,21/11/2025,420529.00,11ª Vara Trabalhista de Recife,em negociação
2319,2461262-96.2021.6.48.1315,58,Trabalhista,inicial,Ativo,Dra. Fontes,24 de janeiro de 2023,20 de janeiro de 2025,213601.00,19ª Vara Criminal de Recife,em negociação
2320,5755257-93.2020.8.44.2882,873,Trabalhista,recurso,Ativo,Dra. Cavalcante,16/02/2021,27/05/2026,,11ª Vara Trabalhista de Recife,
2321,5661974-14.2020.6.39.3137,1198,TRABALHISTA,instrução,closed,Dra Fontes,1 de outubro de 2024,20 de março de 2026,,16ª Vara Criminal de Recife,aguardando documentos
2322,4563779-48.2023.2.87.9606,243,cível,inicial,ativo,Dr. Barros,04/04/2022,2026-01-12,325844,3ª Vara Trabalhista de Recife,
2323,2267110-24.2021.5.78.6025,171,civil,audiência,ATIVO,Dr. Barros,1 de janeiro de 2021,21/07/2026,,7ª Vara Trabalhista de Recife,aguardando documentos
2324,8655267-17.2025.3.63.4188,1146,civil,arquivado,Ativo,dr. melo,11/08/2024,15/04/2026,170917,5ª Vara Cível de Recife,
2325,1714231-74.2025.9.71.1697,1500,trabalhista,recurso,settlement,Dr. Barros,16 de abril de 2024,19 de dezembro de 2025,475400,1ª Vara Cível de Recife,
2326,1964519-55.2020.7.58.6781,1121,Civil,sentença,settlement,Dra. Cavalcante,20/11/2021,08/10/2026,R$ 403.590,7ª Vara Criminal de Recife,
2327,2341370-92.2024.9.60.8122,1497,TRABALHISTA,execução,ativo,Dr. Melo,2020-01-11,2026-12-17,R$ 80.608,12ª Vara Criminal de Recife,em negociação
2328,8183950-10.2021.5.84.9388,732,TRABALHISTA,sentença,em recurso,Dr. Barros,2021-05-01,02/08/26,,2ª Vara Trabalhista de Recife,urgente
2329,5703772-88.2020.8.34.6114,755,cível,audiência,acordo,Dr. Melo,31/07/25,2025-01-17,252801,2ª Vara Criminal de Recife,em negociação
2330,3924425-56.2021.9.58.2912,1058,civil,sentença,em recurso,Dr. Barros,27 de abril de 2026,6 de maio de 2025,,5ª Vara Criminal de Recife,
2331,7862554-22.2024.7.83.6459,914,cível,arquivado,encerrado,Dra. Cavalcante,19/05/2022,23/09/2026,R$ 482.272,6ª Vara Criminal de Recife,cliente não responde
2332,1614850-25.2020.8.85.3161,1102,trabalhista,acordo extrajudicial,suspended,Dra Fontes,12/01/20,27 de março de 2026,R$ 170.677,6ª Vara Trabalhista de Recife,
2333,6686912-30.2025.4.68.7078,179,trabalhista,sentença,active,Dra. Fontes,22/01/2021,,347428,2ª Vara Criminal de Recife,
2334,5472823-70.2022.4.41.7624,698,trabalhista,inicial,acordo,Dra Fontes,2025-10-10,10/12/2026,412047,1ª Vara Trabalhista de Recife,
2335,9302979-43.2025.9.68.7487,1109,civil,execução,em recurso,DRA. CAVALCANTE,15/11/23,,,20ª Vara Criminal de Recife,em negociação
2336,9398629-61.2022.5.88.8253,813,cível,acordo extrajudicial,ATIVO,Dra. Cavalcante,2023-02-21,28/11/26,R$ 140.410,7ª Vara Cível de Recife,em negociação
2337,1742202-63.2023.6.68.9372,817,trabalhista,inicial,acordo,DRA. CAVALCANTE,25/05/23,18/04/2026,,5ª Vara Trabalhista de Recife,
2338,6416661-36.2021.8.21.8496,1116,civil,arquivado,settlement,Dr. Barros,2020-12-13,04/10/25,231996.00,9ª Vara Criminal de Recife,em negociação
2339,2129757-49.2025.4.14.5657,1136,civil,inicial,closed,Dr. Barros,12 de fevereiro de 2025,14/04/2025,R$ 214.614,6ª Vara Cível de Recife,urgente
2340,1628717-84.2025.8.67.8313,556,trabalhista,sentença,encerrado,Dr. Melo,12/07/20,13/03/25,R$ 486.286,9ª Vara Cível de Recife,
2341,5266269-78.2021.7.59.1392,732,civil,arquivado,settlement,DRA. CAVALCANTE,15 de dezembro de 2025,2025-10-20,428870.00,6ª Vara Trabalhista de Recife,em negociação
2342,3785792-10.2020.5.78.7940,938,TRABALHISTA,instrução,suspenso,Dra. Fontes,19 de novembro de 2025,7 de agosto de 2026,166846,5ª Vara Cível de Recife,
2343,5514997-95.2024.1.84.8098,577,Trabalhista,acordo extrajudicial,settlement,DRA. CAVALCANTE,27/10/2020,20 de março de 2025,R$ 152.624,9ª Vara Cível de Recife,
2344,5159882-37.2022.9.71.7550,571,TRABALHISTA,recurso,ativo,Dra. Cavalcante,2024-11-23,2025-11-16,R$ 264.320,19ª Vara Trabalhista de Recife,
2345,6935346-77.2024.3.52.9529,235,Trabalhista,sentença,appeal,dr. melo,04/05/23,03/03/26,R$ 75.097,15ª Vara Cível de Recife,urgente
2346,7223110-52.2024.2.44.8994,596,civil,audiência,active,dr. melo,29 de outubro de 2021,2025-09-30,474972,10ª Vara Trabalhista de Recife,urgente
2347,8986773-71.2022.6.45.5854,1237,civil,instrução,encerrado,Dr. Melo,25 de julho de 2021,15 de fevereiro de 2025,264043,20ª Vara Trabalhista de Recife,aguardando documentos
2348,8714773-70.2022.9.65.8541,647,TRABALHISTA,arquivado,Encerrado,DRA. CAVALCANTE,22/02/2023,9 de março de 2026,426742,8ª Vara Trabalhista de Recife,cliente não responde
2349,2112478-55.2024.2.51.9095,212,cível,inicial,Encerrado,dr. melo,2022-05-20,2025-05-26,394496,5ª Vara Criminal de Recife,
2350,2545435-52.2025.3.59.7623,588,civil,arquivado,suspenso,dr. melo,24/01/2021,,274322.00,11ª Vara Criminal de Recife,
2351,3054975-46.2023.4.85.5879,1266,TRABALHISTA,instrução,em recurso,DRA. CAVALCANTE,14 de abril de 2023,28/02/25,R$ 286.505,14ª Vara Trabalhista de Recife,
2352,3679963-72.2020.9.29.7859,937,civil,acordo extrajudicial,active,DRA. CAVALCANTE,16/01/2026,19/09/2025,23812,7ª Vara Trabalhista de Recife,
2353,8168054-14.2024.6.50.1232,230,TRABALHISTA,inicial,em recurso,dr. melo,30/05/21,15/09/26,386710.00,19ª Vara Trabalhista de Recife,
2354,3542616-60.2022.3.87.6536,205,Trabalhista,audiência,suspenso,Dra. Cavalcante,11 de outubro de 2023,01/01/26,95627.00,4ª Vara Trabalhista de Recife,urgente
2355,7599278-46.2021.4.96.3535,661,TRABALHISTA,instrução,em recurso,Dr. Melo,2026-02-13,24 de outubro de 2026,112282.00,5ª Vara Criminal de Recife,
2356,1714231-74.2025.9.71.1697,1101,TRABALHISTA,execução,em recurso,Dra. Cavalcante,31/12/22,14/12/2026,,3ª Vara Trabalhista de Recife,em negociação
2357,6524227-53.2025.1.97.6214,248,civil,arquivado,encerrado,dr. melo,2026-03-15,2 de julho de 2025,263800.00,4ª Vara Trabalhista de Recife,
2358,6524227-53.2025.1.97.6214,528,civil,audiência,ATIVO,Dra. Fontes,2023-08-27,6 de setembro de 2026,122259.00,4ª Vara Cível de Recife,em negociação
2359,5901155-82.2023.2.89.7717,153,Civil,execução,suspended,Dra. Fontes,2024-04-10,2026-02-02,,3ª Vara Trabalhista de Recife,
2360,8125196-18.2023.1.53.1215,566,civil,inicial,acordo,Dr. Barros,10/11/20,26 de outubro de 2025,9904,20ª Vara Criminal de Recife,
2361,5953905-94.2022.5.44.3245,926,trabalhista,arquivado,ATIVO,Dra. Fontes,09/09/20,,R$ 488.090,8ª Vara Cível de Recife,cliente não responde
